speed_kmh,payload_kg,ambient_temp_C,hvac_power_kw,road_grade_pct,battery_temp_C,driving_style_index,tire_pressure_bar,trip_distance_km,energy_consumption_kwhper100km
24.4,152.1,25.7,0.31,3.36,23.5,0.298,2.34,128.7,19.239
128.3,327.2,23.1,4.2,-1.16,37.4,0.875,2.49,159.0,27.757
62.2,243.8,-9.7,3.9,7.9,38.2,0.507,2.14,59.6,30.135
36.7,183.2,-2.9,4.51,-1.21,42.2,0.578,2.31,27.8,22.577
93.3,322.7,1.2,1.56,-2.18,19.5,0.235,2.48,9.8,23.42
51.3,473.8,3.6,4.56,1.29,19.1,0.799,2.47,19.5,27.826
84.4,20.6,-2.7,2.01,-0.8,18.7,0.93,2.47,110.9,24.265
84.5,459.4,10.5,3.17,7.01,25.8,0.792,2.59,168.6,30.683
69.0,304.5,-6.2,2.12,0.72,29.7,0.493,2.08,17.3,24.769
112.0,403.7,27.5,2.14,0.33,28.8,0.835,2.06,27.1,27.739
49.1,191.9,29.4,2.73,3.14,22.7,0.188,2.12,6.0,21.585
69.3,235.9,18.7,1.78,-3.95,33.7,0.113,2.63,60.0,17.193
79.1,434.4,-5.5,3.96,4.84,25.1,0.438,2.05,184.6,32.67
93.0,207.4,34.5,3.17,4.99,26.0,0.182,2.18,58.9,25.4
106.2,267.3,38.3,3.45,1.16,18.2,0.259,2.2,91.0,27.057
63.4,10.1,0.1,1.16,7.42,32.8,0.585,2.52,39.9,22.534
91.1,79.3,25.2,4.85,2.53,34.7,0.404,2.32,27.7,23.627
36.6,320.8,32.1,3.3,4.04,37.7,0.866,2.16,40.6,26.186
122.6,358.5,17.0,0.99,7.02,42.1,0.226,2.36,46.0,27.169
62.1,291.3,6.2,3.75,3.66,38.0,0.997,2.55,30.4,27.189
100.2,71.7,13.9,0.87,0.61,22.1,0.359,2.63,159.4,22.757
22.2,222.7,15.6,0.32,-4.68,22.1,0.515,2.1,98.1,14.683
42.6,177.5,10.0,2.64,4.47,42.5,0.132,2.57,110.3,19.949
73.6,247.8,36.5,2.77,7.54,38.7,0.579,2.0,78.1,26.781
116.6,435.2,27.2,0.94,1.11,38.5,0.961,2.58,46.1,26.25
78.0,387.9,2.1,1.74,-0.58,36.6,0.749,2.53,23.3,25.582
122.3,42.0,19.3,4.73,1.75,23.0,0.244,2.37,19.8,22.138
73.2,445.2,24.4,1.43,4.47,40.4,0.443,2.11,41.1,25.935
73.9,235.9,-3.0,0.78,-4.99,19.3,0.425,2.61,170.8,19.604
33.2,371.9,7.9,4.96,6.53,25.5,0.098,2.06,47.2,26.658
108.3,70.0,35.3,1.51,6.52,25.4,0.886,2.72,74.2,26.117
47.2,335.4,18.4,3.4,2.04,31.8,0.381,2.62,116.7,24.263
119.0,118.2,0.8,1.16,-3.41,28.9,0.494,2.59,104.7,21.577
120.2,219.2,-3.9,2.75,3.73,28.8,0.291,2.6,134.8,28.225
123.8,8.4,15.9,1.93,-3.21,31.6,0.152,2.05,42.9,17.455
77.2,75.8,17.4,4.81,1.6,27.5,0.902,2.79,107.2,26.394
94.5,46.0,6.7,2.16,-3.78,22.5,0.037,2.69,154.7,18.562
105.6,119.9,21.5,2.92,2.66,34.9,0.4,2.41,80.6,24.163
34.4,50.0,-6.6,4.72,-0.87,38.7,0.731,2.58,194.5,24.461
86.1,346.0,-2.7,4.95,5.8,29.4,0.309,2.59,117.7,30.639
23.8,14.5,17.3,0.51,5.4,34.5,0.446,2.66,136.6,18.313
74.7,308.9,-6.9,4.17,7.98,31.1,0.564,2.2,94.5,32.428
37.0,70.4,34.0,1.91,-1.65,16.8,0.995,2.3,172.3,19.478
40.1,472.6,-2.9,2.97,-4.2,27.7,0.758,2.64,93.0,24.886
60.2,466.5,23.7,1.88,0.76,15.3,0.967,2.62,188.7,28.662
67.6,112.8,9.6,2.01,-3.92,34.9,0.693,2.42,65.0,19.884
88.5,307.2,10.0,0.79,-2.68,30.2,0.269,2.32,173.8,22.505
28.2,14.0,28.2,2.86,2.76,18.8,0.287,2.77,129.7,20.174
75.4,465.9,15.0,2.73,2.7,31.3,0.822,2.33,160.8,27.664
40.1,261.5,26.3,0.95,-4.44,42.0,0.428,2.61,12.4,15.279
83.1,21.6,15.3,2.71,0.76,25.2,0.37,2.33,59.1,19.61
90.1,171.2,19.6,4.87,1.89,44.5,0.945,2.25,170.2,30.484
81.2,38.4,28.0,3.57,-1.52,43.8,0.013,2.51,67.1,18.275
101.2,196.5,20.4,2.4,6.34,38.6,0.525,2.65,144.0,25.328
56.9,335.0,20.8,4.58,-2.91,39.4,0.775,2.79,198.5,23.431
104.2,234.9,29.5,2.88,-1.7,27.3,0.736,2.12,39.5,24.403
67.6,191.9,37.5,0.68,-2.96,27.1,0.368,2.7,86.4,17.043
73.3,59.6,8.8,2.74,-3.48,43.6,0.536,2.42,37.2,19.524
91.3,122.5,18.9,0.9,6.43,26.0,0.006,2.09,35.1,22.66
22.0,50.1,-5.7,3.84,-1.39,17.9,0.535,2.64,128.4,21.3
91.9,403.7,7.9,4.84,4.39,19.6,0.59,2.27,42.3,29.468
88.0,67.6,10.6,1.8,0.56,36.3,0.875,2.69,99.1,20.474
54.1,297.7,31.8,2.17,3.27,26.5,0.211,2.13,195.7,24.441
29.4,171.4,15.7,2.11,7.07,21.0,0.825,2.57,70.0,23.698
30.0,113.0,26.6,1.43,5.98,39.4,0.718,2.24,175.4,21.349
121.6,319.7,-9.0,3.97,-4.1,29.7,0.666,2.21,82.3,28.923
95.8,228.5,13.2,3.09,5.99,32.0,0.394,2.04,56.3,26.714
34.0,200.1,35.1,0.32,0.87,19.6,0.367,2.39,70.6,19.148
59.2,296.4,1.2,4.19,-0.45,20.8,0.703,2.31,29.9,27.178
85.2,245.6,-8.4,0.94,3.74,18.8,0.99,2.05,137.4,27.7
111.9,151.7,11.7,4.9,7.35,30.4,0.405,2.18,104.3,30.049
24.8,279.5,25.2,1.88,-3.78,38.3,0.919,2.39,124.7,19.125
46.0,334.7,12.7,3.08,4.99,37.0,0.587,2.65,64.1,24.996
117.9,13.3,13.0,0.39,-2.35,22.8,0.868,2.74,132.4,20.577
21.0,232.9,23.5,1.72,-0.06,40.5,0.217,2.41,37.1,17.639
42.2,28.8,2.7,4.01,6.36,18.2,0.762,2.32,132.2,24.774
125.5,93.2,27.6,2.39,2.1,18.4,0.835,2.76,20.8,25.551
87.5,280.3,-2.3,4.52,-4.12,40.5,0.832,2.77,83.1,25.491
48.8,433.1,9.8,2.88,1.6,22.3,0.785,2.15,123.9,27.712
27.4,441.4,22.8,4.64,5.27,36.2,0.304,2.43,171.8,28.344
23.1,35.0,31.4,4.91,1.88,15.3,0.522,2.66,163.4,21.817
46.9,209.6,29.6,2.27,-2.83,17.8,0.3,2.66,107.8,19.342
117.0,291.5,26.1,2.83,0.79,33.3,0.343,2.55,177.3,26.832
65.8,73.5,8.0,4.17,7.02,20.5,0.301,2.38,103.7,26.162
99.2,382.7,-3.9,1.11,3.56,15.8,0.284,2.32,105.8,29.064
121.0,372.1,0.8,4.31,4.49,29.0,0.693,2.65,145.5,31.836
64.9,451.7,33.2,2.96,5.22,24.9,0.65,2.18,176.2,29.876
41.0,4.2,32.9,3.63,-3.82,39.1,0.204,2.34,122.5,15.304
76.9,108.3,37.6,0.4,2.56,39.6,0.692,2.45,189.1,21.871
119.9,413.6,-6.2,3.83,-0.11,33.4,0.291,2.67,50.4,28.616
108.5,335.3,16.8,1.55,-3.19,23.8,0.202,2.3,185.2,23.721
27.2,447.2,22.4,4.03,-2.36,28.8,0.747,2.44,48.2,23.096
96.2,28.6,25.5,2.55,5.16,36.1,0.363,2.22,107.7,23.351
82.9,298.5,22.2,1.37,-2.9,17.1,0.569,2.67,160.2,22.861
119.8,284.5,28.5,4.76,-0.94,25.0,0.2,2.63,161.3,27.249
33.5,17.8,8.0,3.83,-1.3,39.7,0.614,2.66,59.2,18.278
78.7,256.8,-1.0,4.93,-4.37,27.2,0.208,2.05,197.2,25.798
116.7,304.8,0.2,1.82,1.01,33.7,0.167,2.39,20.7,25.488
65.1,95.6,-9.4,3.25,4.96,17.9,0.387,2.11,11.8,27.494
73.0,136.7,7.5,3.06,-4.71,38.3,0.79,2.54,169.1,20.837
27.8,320.2,-5.4,3.44,-3.54,18.0,0.177,2.25,164.7,22.151
50.6,234.2,6.1,0.19,4.36,40.8,0.117,2.62,144.0,20.589
55.7,429.0,21.4,1.46,2.72,18.2,0.032,2.05,170.9,23.48
124.0,171.2,34.7,4.55,4.3,41.7,0.416,2.41,31.8,27.223
51.1,133.3,32.0,2.12,-2.01,25.9,0.282,2.1,23.7,18.322
70.7,492.4,2.6,4.8,5.45,33.7,0.292,2.45,194.0,30.914
93.8,455.6,-3.3,1.07,1.24,40.4,0.982,2.49,126.7,28.83
37.8,14.5,-0.3,4.99,2.93,15.3,0.194,2.37,184.4,23.35
73.5,385.4,38.5,3.49,-3.8,23.0,0.458,2.22,181.8,24.72
101.2,55.2,17.5,3.88,-2.33,42.3,0.986,2.03,132.4,23.2
115.4,13.7,-0.9,1.98,5.05,26.6,0.031,2.53,127.6,25.136
88.9,136.8,32.0,4.54,-2.09,36.2,0.697,2.7,75.2,23.936
93.6,134.7,9.8,2.73,-3.8,19.2,0.371,2.59,34.1,20.347
33.9,409.7,35.0,3.4,2.76,35.4,0.906,2.71,138.9,27.139
124.0,355.3,3.0,0.47,2.12,17.2,0.912,2.74,164.5,28.612
34.6,490.8,9.7,3.16,2.9,36.5,0.387,2.36,111.2,25.436
105.2,355.8,15.2,4.4,3.04,24.7,0.221,2.56,14.9,26.31
49.1,209.1,34.6,0.89,1.5,29.0,0.428,2.32,33.3,19.718
122.7,349.5,33.4,3.69,1.42,20.0,0.965,2.74,24.9,29.248
99.2,499.7,18.7,0.13,7.01,33.8,0.281,2.45,133.3,26.642
102.9,355.1,1.1,4.63,1.94,25.1,0.981,2.6,115.1,31.485
44.1,380.8,10.2,4.91,3.02,26.5,0.819,2.01,96.0,27.766
68.7,469.2,38.8,1.77,-1.53,34.6,0.267,2.46,111.0,23.569
88.0,56.8,20.4,0.54,6.32,20.4,0.791,2.59,58.8,22.881
104.7,352.4,29.1,3.29,-4.68,40.6,0.05,2.21,161.9,23.211
31.4,425.4,12.5,0.15,2.24,37.2,0.548,2.01,69.1,22.482
125.9,477.2,16.6,2.41,-0.01,32.3,0.357,2.59,130.6,26.636
117.9,105.5,11.4,1.36,2.85,18.8,0.427,2.27,81.2,23.573
49.7,252.0,25.1,2.37,-0.32,35.6,0.473,2.34,19.1,19.677
110.5,340.3,32.6,0.09,4.33,15.5,0.503,2.45,55.1,26.796
77.0,123.7,15.4,0.26,-4.74,39.1,0.656,2.09,193.2,19.936
70.8,300.2,14.0,0.08,0.28,24.1,0.697,2.08,42.2,21.842
54.6,128.8,7.0,3.1,5.81,18.5,0.976,2.77,25.5,25.139
83.9,166.7,-1.1,2.8,-1.75,19.9,0.763,2.27,61.8,23.092
100.3,220.8,37.0,1.17,-4.31,43.9,0.688,2.2,176.2,22.453
65.2,264.6,5.8,3.23,1.45,38.2,0.392,2.04,64.7,23.75
89.2,224.7,30.0,4.42,7.69,22.1,0.118,2.14,86.4,28.971
96.9,246.6,25.8,1.39,-4.17,43.9,0.059,2.34,65.5,18.347
98.2,149.3,29.5,4.16,-4.09,19.2,0.478,2.27,197.8,22.949
25.7,79.5,36.8,3.31,2.74,37.0,0.668,2.34,200.0,21.327
114.6,23.7,21.2,0.17,-1.75,34.7,0.65,2.56,99.1,19.471
70.4,98.0,34.9,1.88,0.33,39.6,0.953,2.51,158.0,21.906
48.9,291.0,-1.6,2.54,5.8,26.5,0.382,2.39,47.9,26.719
46.6,393.1,21.3,3.66,-2.41,27.1,0.628,2.65,78.0,23.284
73.1,84.6,28.6,1.44,4.35,33.7,0.888,2.69,137.5,22.947
117.6,54.3,3.6,4.91,1.56,26.9,0.404,2.47,60.8,26.38
61.6,374.6,27.0,3.42,6.76,16.2,0.478,2.09,48.8,29.403
102.5,152.6,28.9,1.86,7.65,36.9,0.923,2.32,184.8,27.578
30.7,475.7,31.6,0.49,1.3,34.2,0.55,2.51,52.6,21.13
72.4,357.2,5.6,0.91,2.6,27.7,0.8,2.05,16.6,26.73
129.1,163.4,24.1,2.44,4.7,24.1,0.936,2.02,151.5,29.189
104.7,144.8,5.2,2.47,-0.86,24.6,0.571,2.76,52.4,23.247
43.2,261.8,27.0,3.84,-2.05,37.2,0.109,2.58,92.8,20.463
75.2,39.6,13.1,3.63,7.54,36.9,0.822,2.12,26.8,25.562
45.7,58.8,19.9,1.01,0.62,39.6,0.818,2.36,18.4,18.545
65.1,87.9,10.8,2.97,-4.98,37.9,0.115,2.15,94.8,16.68
105.8,387.4,-1.9,0.1,5.89,37.7,0.548,2.01,70.7,30.284
104.8,256.9,-1.1,1.99,2.8,22.6,0.487,2.31,103.7,27.003
45.1,5.3,-6.1,3.82,-2.81,18.0,0.847,2.52,193.3,22.047
121.4,336.8,20.9,2.0,-4.61,37.9,0.275,2.76,84.4,22.559
85.2,211.8,32.4,4.18,-1.21,18.0,0.426,2.62,122.5,24.452
61.8,255.4,-9.0,4.88,7.06,44.5,0.605,2.18,24.0,30.226
75.2,107.1,-6.7,3.04,7.14,41.3,0.517,2.27,177.8,28.272
86.6,275.9,12.9,0.73,-0.96,31.0,0.955,2.42,162.1,23.309
81.6,489.6,26.9,1.9,5.87,25.6,0.961,2.15,106.9,29.91
73.5,36.7,-2.1,0.05,0.74,30.8,0.082,2.67,40.8,17.08
75.5,142.0,3.6,3.01,3.51,37.0,0.298,2.13,88.1,24.221
39.4,121.5,1.6,4.11,-0.65,37.7,0.008,2.23,63.0,19.552
109.4,124.3,10.0,3.15,1.71,17.2,0.418,2.46,198.9,24.32
79.6,189.4,1.2,3.93,-1.18,39.1,0.662,2.1,100.7,24.638
34.4,409.1,7.6,4.0,-4.21,34.2,0.471,2.5,87.3,21.558
104.3,456.4,26.4,4.26,-3.19,16.2,0.067,2.76,38.0,24.907
122.6,101.1,20.6,1.33,-1.22,24.4,0.196,2.55,51.6,20.531
124.2,271.5,-5.9,4.36,7.69,30.3,0.173,2.65,143.8,33.931
60.6,318.4,21.9,3.27,7.55,20.7,0.511,2.35,109.3,26.962
34.9,260.9,13.9,1.45,5.76,19.7,0.678,2.29,74.8,24.093
77.0,217.0,36.7,4.94,-1.98,15.4,0.316,2.26,62.9,24.289
32.4,96.0,4.5,4.75,0.74,42.3,0.13,2.53,44.1,19.816
122.7,244.1,26.3,2.87,0.72,16.7,0.799,2.41,11.6,26.288
40.2,200.6,26.5,4.22,0.03,26.0,0.858,2.38,195.5,23.771
47.8,397.8,1.1,1.31,-4.42,21.2,0.276,2.08,151.9,21.623
64.7,381.8,35.2,2.08,1.95,37.2,0.421,2.54,185.9,23.492
62.1,67.0,14.6,0.92,-4.05,36.2,0.082,2.58,85.4,13.595
107.4,44.3,23.9,2.6,5.42,39.2,0.228,2.16,174.5,23.905
70.2,454.1,-2.7,2.48,3.99,33.5,0.767,2.61,55.0,29.253
38.8,267.8,2.9,1.06,-0.41,32.7,0.365,2.7,104.4,20.237
49.4,428.9,19.3,3.36,3.41,27.2,0.605,2.14,44.5,25.479
76.0,29.1,6.0,0.59,-1.97,34.1,0.946,2.36,155.2,19.006
36.2,263.3,15.0,0.31,-1.55,18.5,0.724,2.7,102.0,17.742
87.3,269.7,8.7,1.92,-0.92,35.5,0.453,2.39,109.6,23.37
82.2,430.4,22.0,2.05,5.36,18.1,0.367,2.65,172.6,28.49
98.6,48.8,14.4,1.6,-2.26,40.9,0.191,2.17,149.1,19.56
123.1,120.2,-9.8,1.29,2.32,30.2,0.756,2.05,193.4,30.418
120.3,203.3,22.5,1.69,-2.39,30.9,0.112,2.05,84.0,23.147
124.1,432.9,11.1,0.82,-1.29,32.5,0.061,2.78,95.0,22.454
46.9,469.4,7.1,2.02,-1.94,38.3,0.105,2.13,125.0,21.675
34.5,496.4,-5.3,4.52,3.39,29.4,0.243,2.69,93.4,28.727
53.3,479.6,1.0,1.12,1.85,27.8,0.627,2.25,86.8,23.784
118.5,3.0,1.2,3.42,4.38,23.7,0.861,2.03,71.4,28.007
126.9,23.9,36.8,0.71,-2.14,18.8,0.993,2.19,167.2,24.573
114.5,73.8,11.6,1.77,-4.88,20.7,0.731,2.4,109.0,20.562
32.1,174.4,-7.9,1.61,3.85,15.0,0.146,2.09,123.4,24.015
124.2,415.0,-3.1,4.69,-3.51,41.1,0.278,2.74,44.8,25.835
66.6,446.3,-6.0,2.14,-1.8,37.9,0.132,2.72,54.1,23.569
21.0,93.4,19.4,3.45,-1.03,21.6,0.116,2.12,71.3,17.264
68.7,309.8,-0.7,3.01,4.71,15.1,0.568,2.59,95.7,27.685
25.1,458.7,14.9,0.71,3.14,29.8,0.907,2.37,13.6,22.615
79.8,231.9,8.5,4.7,-2.6,27.4,0.684,2.79,178.2,25.842
57.2,51.8,30.2,1.73,2.77,38.3,0.801,2.04,181.2,22.336
72.1,228.9,6.0,0.22,4.21,27.1,0.508,2.38,134.0,23.554
87.4,187.9,12.9,1.5,0.06,40.9,0.475,2.23,66.6,22.903
115.6,288.8,26.1,1.68,-1.8,17.9,0.937,2.58,80.1,24.451
92.8,219.3,11.7,0.46,3.83,26.0,0.722,2.09,148.1,25.322
67.7,8.7,29.7,3.1,2.94,43.0,0.459,2.5,60.8,19.818
110.1,497.0,23.1,1.73,-3.99,15.4,0.333,2.76,123.7,23.876
119.6,271.8,10.5,3.15,3.67,26.7,0.093,2.36,181.7,27.648
33.2,236.8,15.2,0.03,1.35,22.8,0.821,2.36,85.0,19.982
78.5,477.3,38.4,4.91,4.79,31.0,0.169,2.4,119.5,31.443
51.3,77.9,23.1,0.85,-2.52,23.4,0.515,2.33,186.1,19.344
25.2,94.6,35.2,3.3,-1.64,41.1,0.637,2.36,71.4,18.553
93.5,404.0,-1.1,3.58,2.06,43.1,0.744,2.37,153.1,29.005
114.9,130.4,14.2,0.86,1.26,40.5,0.083,2.8,152.2,20.54
37.9,399.6,35.4,0.56,0.02,27.0,0.011,2.09,186.1,21.913
109.4,135.8,6.1,0.76,4.7,44.7,0.706,2.23,172.4,25.13
113.9,16.6,38.4,1.23,2.34,37.1,0.454,2.17,151.0,24.513
120.6,258.5,-5.1,0.84,4.23,25.7,0.181,2.44,129.1,27.951
49.2,98.3,35.1,3.37,-3.01,17.8,0.982,2.0,52.0,20.514
119.4,378.9,12.3,2.1,4.48,35.0,0.791,2.74,135.8,28.792
55.3,320.6,-6.3,2.69,1.0,36.9,0.579,2.42,58.9,24.875
80.8,461.8,34.0,0.24,-4.56,18.7,0.702,2.72,90.8,21.379
25.6,391.5,2.6,4.31,-1.95,31.5,0.155,2.28,143.4,22.234
24.8,90.4,-8.9,0.85,-4.67,44.6,0.962,2.12,136.6,18.901
99.2,400.1,-3.2,1.8,0.94,24.8,0.996,2.15,83.2,29.421
68.9,320.9,23.0,0.36,-0.76,24.1,0.648,2.38,40.6,22.106
48.2,334.5,38.9,0.68,7.84,42.1,0.668,2.03,99.4,26.495
40.9,416.1,-4.4,3.33,6.29,18.5,0.704,2.63,57.6,29.768
93.7,286.9,13.1,3.46,5.73,43.0,0.666,2.63,54.8,27.546
20.0,233.0,-1.0,3.38,1.51,38.4,0.439,2.56,68.7,21.42
108.6,318.3,27.3,2.76,5.49,26.7,0.541,2.72,142.7,29.451
28.7,149.0,-4.1,4.76,-1.53,17.5,0.283,2.44,102.0,21.865
41.1,91.3,2.0,2.54,2.29,15.6,0.447,2.38,77.8,21.281
62.5,308.3,-0.2,2.25,0.11,26.3,0.436,2.42,180.6,25.077
73.3,116.9,17.6,1.24,-2.77,36.2,0.288,2.15,142.8,20.378
59.0,40.0,33.7,0.49,-4.06,29.6,0.787,2.41,101.5,16.392
55.3,0.3,15.6,2.74,2.26,37.2,0.41,2.43,87.2,18.041
126.0,304.2,-7.1,1.57,-3.73,35.1,0.552,2.61,164.7,26.665
90.6,181.1,18.2,2.62,4.33,32.2,0.156,2.28,38.7,23.825
22.6,376.2,29.9,1.03,6.98,44.0,0.475,2.07,134.5,23.853
67.3,187.6,-3.4,4.19,-2.89,36.9,0.761,2.48,9.1,22.849
116.3,243.0,-6.4,5.0,1.12,42.4,0.445,2.63,6.4,27.295
53.2,203.5,-0.6,1.61,4.6,22.3,0.558,2.78,186.7,25.147
30.4,325.3,27.3,4.21,-1.27,36.4,0.702,2.07,105.2,24.962
103.4,178.1,19.6,4.36,6.97,32.9,0.389,2.6,66.4,28.805
86.7,481.9,17.0,4.98,6.55,42.7,0.353,2.48,160.0,31.437
82.7,468.1,2.5,1.71,-3.65,30.3,0.086,2.01,197.0,24.079
25.9,424.0,6.6,3.78,-4.64,23.4,0.582,2.57,11.7,21.413
35.5,460.2,38.3,1.14,7.69,26.5,0.707,2.02,12.4,26.841
88.5,224.6,2.0,3.12,7.43,21.6,0.581,2.63,171.7,28.984
42.9,268.2,35.1,3.52,0.49,21.6,0.284,2.58,113.6,22.398
75.4,371.0,19.0,3.71,-4.34,29.1,0.262,2.55,177.1,23.853
79.9,348.1,-3.8,1.04,3.05,41.8,0.159,2.1,140.5,25.58
51.2,445.3,13.4,4.24,-1.19,20.8,0.047,2.74,96.8,22.823
124.3,358.2,37.4,2.1,7.18,23.6,0.427,2.72,36.5,29.194
112.7,498.9,10.9,1.08,5.33,40.6,0.161,2.72,81.0,27.607
99.5,174.3,33.2,2.71,3.44,25.2,0.691,2.29,158.5,27.525
28.6,416.5,2.8,4.32,-1.3,43.9,0.962,2.39,50.6,24.372
31.7,348.8,18.5,4.84,4.12,23.1,0.073,2.09,143.9,25.418
74.2,345.7,32.2,3.74,-1.24,28.3,0.893,2.04,53.2,26.862
37.7,162.9,36.0,0.03,-4.51,17.9,0.658,2.05,95.4,16.96
127.6,392.8,14.3,0.67,1.61,44.8,0.86,2.46,21.7,27.598
37.4,450.2,22.0,0.38,1.35,41.7,0.155,2.26,93.7,21.174
73.6,109.3,-9.9,0.51,4.92,39.5,0.906,2.46,124.5,27.274
60.1,312.7,2.7,1.92,6.25,19.7,0.958,2.47,114.8,28.094
90.3,196.1,3.9,1.69,-0.39,44.1,0.907,2.73,84.3,23.772
34.2,494.8,-5.3,0.57,0.84,42.9,0.785,2.71,77.1,25.142
67.3,239.4,4.0,4.41,1.12,28.1,0.09,2.57,58.7,24.17
50.2,114.2,6.1,3.08,-0.79,35.4,0.221,2.65,154.6,19.854
117.7,190.9,38.4,3.98,4.66,44.8,0.913,2.0,157.6,31.762
24.5,326.9,23.4,1.86,1.79,27.3,0.229,2.01,99.2,20.718
120.5,38.0,11.3,2.05,6.88,18.4,0.348,2.37,79.6,25.342
111.6,301.8,39.4,1.59,3.45,41.0,0.05,2.52,129.3,24.006
52.7,465.6,-2.3,2.19,-2.25,29.3,0.628,2.64,113.8,24.658
106.8,425.2,13.8,3.05,-2.86,44.6,0.563,2.36,135.1,25.123
23.4,33.8,22.4,2.46,-0.16,31.5,0.962,2.75,64.7,18.48
126.4,496.7,-7.2,4.19,-0.49,15.9,0.892,2.65,158.7,35.0
77.9,349.4,25.8,4.5,0.29,29.8,0.506,2.08,66.8,26.616
53.4,81.1,-5.0,2.35,-2.61,36.5,0.609,2.35,86.7,21.143
59.9,6.2,-3.0,1.2,7.72,15.8,0.413,2.8,30.8,22.556
27.3,85.6,-2.0,4.73,-3.11,27.4,0.132,2.33,171.8,20.187
128.8,419.1,36.4,3.68,3.48,19.7,0.868,2.31,130.6,32.177
24.3,10.8,24.2,3.2,-4.83,34.3,0.55,2.24,50.9,13.876
92.0,116.6,22.8,3.73,0.29,43.7,0.425,2.39,171.1,22.106
68.7,378.7,17.8,0.38,-0.98,33.7,0.068,2.58,142.4,19.517
124.4,293.1,4.6,0.34,-0.03,35.8,0.665,2.04,91.2,26.41
47.1,391.4,21.0,0.77,1.48,26.9,0.4,2.67,198.0,21.519
78.5,373.1,10.5,0.74,2.8,31.9,0.254,2.73,70.8,21.808
73.1,25.3,-2.7,2.1,2.59,31.3,0.877,2.62,24.4,22.558
97.3,446.3,24.5,0.79,3.2,37.8,0.184,2.73,148.0,25.984
27.5,113.5,-3.5,4.27,5.98,40.7,0.515,2.08,152.6,26.098
41.3,276.7,-0.5,2.89,6.53,34.9,0.796,2.36,16.5,26.766
43.6,322.1,30.9,1.84,4.58,44.4,0.849,2.06,164.8,26.063
101.2,84.3,23.0,0.35,-3.97,39.8,0.819,2.67,156.3,20.3
40.8,488.1,21.5,2.96,7.5,18.7,0.897,2.76,186.3,30.143
83.1,244.1,10.9,0.58,7.32,30.2,0.142,2.24,28.1,21.84
43.7,28.8,9.8,3.72,4.25,42.1,0.94,2.43,122.2,23.203
114.8,468.6,24.5,4.01,1.73,43.3,0.011,2.24,47.8,28.506
123.6,293.1,27.0,2.72,-1.74,26.4,0.256,2.3,82.9,25.004
77.0,349.6,15.5,0.75,4.83,36.8,0.084,2.38,56.7,22.949
58.8,262.6,38.5,3.93,6.41,27.3,0.946,2.63,92.6,28.701
45.7,417.4,37.8,1.54,3.65,18.7,0.424,2.12,27.0,23.134
25.5,16.6,10.6,1.11,3.18,41.5,0.315,2.13,64.2,15.34
49.5,134.2,31.0,2.35,-2.49,43.0,0.167,2.16,18.8,17.45
92.0,234.8,17.2,4.61,-0.35,30.1,0.156,2.04,100.9,25.516
78.7,38.3,15.6,1.49,4.4,15.5,0.614,2.51,62.9,21.427
123.8,353.0,-7.3,4.53,-4.78,39.5,0.047,2.15,120.1,27.547
63.6,196.8,18.7,0.27,3.34,29.3,0.594,2.35,94.0,22.001
96.3,136.3,35.0,0.42,4.97,17.3,0.775,2.55,52.6,25.467
73.8,1.7,29.0,3.49,-0.65,20.7,0.601,2.36,25.1,20.11
76.4,359.9,29.3,0.95,-4.01,19.6,0.827,2.72,151.9,22.772
49.5,416.9,-2.0,1.58,5.65,35.6,0.265,2.62,128.5,27.793
70.0,197.5,7.9,0.68,-3.16,24.0,0.077,2.22,11.4,16.775
71.8,282.1,1.7,1.66,-0.18,18.8,0.721,2.1,197.9,25.908
97.7,113.8,5.8,1.4,4.19,42.5,0.828,2.72,130.3,23.747
123.5,311.1,19.0,3.68,5.62,43.7,0.502,2.32,45.4,28.344
56.2,6.1,8.2,3.51,6.21,19.2,0.821,2.31,168.9,26.081
24.6,244.3,18.0,4.77,1.9,21.9,0.458,2.65,177.0,24.66
74.6,322.1,11.9,3.62,1.19,32.8,0.199,2.01,116.9,25.697
79.9,459.1,4.3,3.47,6.03,19.5,0.474,2.36,177.7,30.44
38.5,190.7,-5.2,3.47,2.32,19.8,0.216,2.57,10.7,22.515
103.7,382.6,34.6,4.41,2.52,25.1,0.472,2.68,189.3,30.105
128.3,298.8,-9.4,1.48,0.64,43.5,0.148,2.71,16.2,23.847
124.0,463.5,-9.9,1.5,-0.15,43.9,0.186,2.37,130.3,29.208
41.7,199.2,31.3,3.71,1.25,40.3,0.883,2.68,72.4,24.107
116.3,159.5,39.8,1.14,-0.26,35.9,0.116,2.03,12.7,22.408
97.5,443.6,26.4,4.56,-0.53,36.6,0.224,2.24,186.2,25.824
69.9,24.6,-9.2,2.67,7.92,29.1,0.996,2.01,31.4,28.715
79.5,68.2,1.3,1.5,-0.63,30.9,0.576,2.13,171.5,22.366
113.5,41.2,38.6,3.88,-1.67,34.0,0.586,2.58,69.4,23.23
72.8,421.6,30.4,1.56,-0.4,36.9,0.845,2.0,149.5,25.811
61.1,5.3,18.3,4.82,2.68,17.9,0.524,2.42,54.6,22.184
74.3,430.8,1.8,4.91,6.84,21.7,0.222,2.33,118.8,29.354
83.7,225.6,-9.3,3.33,5.24,43.9,0.422,2.1,160.9,29.753
